time,step,particle,particle_index,provenance,event_type,event_name,process,surface,panel,interval_start,interval_end,start_x,start_y,start_z,end_x,end_y,end_z,crossing_x,crossing_y,crossing_z,core_radius,closest_distance,surface_tolerance
0.012,2,0,0,active_particle_index,3,core_overlap,advective_transport,blade_0,5,0.006,0.006352941176470588,0.08378678560256958,1.0,-0.013774139806628227,0.12385354936122894,1.000434398651123,-0.012292697094380856,0.08378678560256958,1.0,-0.013774139806628227,0.5691831707954407,0.020999997890082753,0.002429254632158468
0.012,2,1,1,active_particle_index,3,core_overlap,advective_transport,blade_0,5,0.006,0.006352941176470588,0.09851935505867004,1.1136363744735718,-0.011309401132166386,0.1374901682138443,1.114180326461792,-0.00943579338490963,0.09851935505867004,1.1136363744735718,-0.011309401132166386,0.5691843628883362,0.04193629802306136,0.002429254632158468
0.012,2,2,2,active_particle_index,3,core_overlap,advective_transport,blade_0,5,0.006,0.006352941176470588,0.07125192880630493,1.2272727489471436,-0.008847392164170742,0.10907765477895737,1.2276657819747925,-0.006364478729665279,0.07125192880630493,1.2272727489471436,-0.008847392164170742,0.5687204599380493,0.019401482348961267,0.002429254632158468
0.012,2,3,3,active_particle_index,3,core_overlap,advective_transport,blade_0,11,0.006,0.006352941176470588,0.08755713701248169,1.3409091234207153,-0.007375808898359537,0.12451361864805222,1.3413811922073364,-0.004705604165792465,0.08755713701248169,1.3409091234207153,-0.007375808898359537,0.568721354007721,0.041964212753281195,0.002429254632158468
0.012,2,4,4,active_particle_index,3,core_overlap,advective_transport,blade_0,11,0.006,0.006352941176470588,0.061862342059612274,1.454545497894287,-0.00590751226991415,0.0979948416352272,1.4548810720443726,-0.002828051568940282,0.061862342059612274,1.454545497894287,-0.00590751226991415,0.5684929490089417,0.019936980672264494,0.002429254632158468
0.012,2,5,5,active_particle_index,3,core_overlap,advective_transport,blade_0,17,0.006,0.006352941176470588,0.0792640894651413,1.5681817531585693,-0.0049848249182105064,0.11491316556930542,1.5685676336288452,-0.001977634383365512,0.0792640894651413,1.5681817531585693,-0.0049848249182105064,0.5684934854507446,0.04197895478145113,0.002429254632158468
0.012,2,6,6,active_particle_index,3,core_overlap,advective_transport,blade_0,17,0.006,0.006352941176470588,0.05466584861278534,1.6818181276321411,-0.004065981600433588,0.08982367813587189,1.6821022033691406,-0.0008251105900853872,0.05466584861278534,1.6818181276321411,-0.004065981600433588,0.5683733820915222,0.020267147461771582,0.002429254632158468
0.012,2,7,7,active_particle_index,3,core_overlap,advective_transport,blade_0,23,0.006,0.006352941176470588,0.07284650206565857,1.795454502105713,-0.0034632510505616665,0.10779841244220734,1.7957624197006226,-0.00045848824083805084,0.07284650206565857,1.795454502105713,-0.0034632510505616665,0.5683736205101013,0.04181723126991736,0.002429254632158468
0.012,2,8,8,active_particle_index,3,core_overlap,advective_transport,blade_0,23,0.006,0.006352941176470588,0.049027152359485626,1.9090908765792847,-0.002864920999854803,0.08370856940746307,1.9093283414840698,0.00028296629898250103,0.049027152359485626,1.9090908765792847,-0.002864920999854803,0.5683064460754395,0.020480398075809095,0.002429254632158468
0.012,2,9,9,active_particle_index,3,core_overlap,advective_transport,blade_0,29,0.006,0.006352941176470588,0.0677744448184967,2.0227272510528564,-0.002457623602822423,0.1024116575717926,2.02296781539917,0.00038227997720241547,0.0677744448184967,2.0227272510528564,-0.002457623602822423,0.5683065056800842,0.04192101456136965,0.002429254632158468
0.012,2,10,10,active_particle_index,3,core_overlap,advective_transport,blade_0,29,0.006,0.006352941176470588,0.04452173411846161,2.1363637447357178,-0.002055283635854721,0.07901975512504578,2.1365582942962646,0.0008960501290857792,0.04452173411846161,2.1363637447357178,-0.002055283635854721,0.5682657957077026,0.020623545938410124,0.002429254632158468
0.012,2,11,11,active_particle_index,3,core_overlap,advective_transport,blade_0,35,0.006,0.006352941176470588,0.06369118392467499,2.25,-0.00177220837213099,0.09823350608348846,2.250183582305908,0.0008536903187632561,0.06369118392467499,2.25,-0.00177220837213099,0.5682657957077026,0.04198625339940202,0.002429254632158468
0.012,2,12,12,active_particle_index,3,core_overlap,advective_transport,blade_0,35,0.006,0.006352941176470588,0.04086063429713249,2.3636362552642822,-0.0014946477022022009,0.07534049451351166,2.3637924194335938,0.0012384150177240372,0.04086063429713249,2.3636362552642822,-0.0014946477022022009,0.5682417750358582,0.020722702234362466,0.002429254632158468
0.012,2,13,13,active_particle_index,3,core_overlap,advective_transport,blade_0,41,0.006,0.006352941176470588,0.060351625084877014,2.4772725105285645,-0.0012932282406836748,0.0949229896068573,2.4774086475372314,0.0011220821179449558,0.060351625084877014,2.4772725105285645,-0.0012932282406836748,0.5682417154312134,0.04199629488147286,0.002429254632158468
0.012,2,14,14,active_particle_index,3,core_overlap,advective_transport,blade_0,41,0.006,0.006352941176470588,0.03784261643886566,2.590909004211426,-0.0010978804202750325,0.07239681482315063,2.591031551361084,0.00142941705416888,0.03784261643886566,2.590909004211426,-0.0010978804202750325,0.5682259202003479,0.020793197799799816,0.002429254632158468
0.012,2,15,15,active_particle_index,3,core_overlap,advective_transport,blade_0,47,0.006,0.006352941176470588,0.057583414018154144,2.704545497894287,-0.0009516749996691942,0.09225375950336456,2.7046425342559814,0.0012749640736728907,0.057583414018154144,2.704545497894287,-0.0009516749996691942,0.5682258605957031,0.041997424909384684,0.002429254632158468
0.012,2,16,16,active_particle_index,3,core_overlap,advective_transport,blade_0,47,0.006,0.006352941176470588,0.035324208438396454,2.8181817531585693,-0.0008120982674881816,0.07000493258237839,2.8182754516601562,0.0015323812840506434,0.035324208438396454,2.8181817531585693,-0.0008120982674881816,0.5682154297828674,0.020844388249162488,0.002429254632158468
0.012,2,17,17,active_particle_index,3,core_overlap,advective_transport,blade_0,53,0.006,0.006352941176470588,0.05526252090930939,2.9318180084228516,-0.0007041251519694924,0.09007187187671661,2.931882858276367,0.0013593487674370408,0.05526252090930939,2.9318180084228516,-0.0007041251519694924,0.5682153701782227,0.04199816373966835,0.002429254632158468
0.012,2,18,18,active_particle_index,3,core_overlap,advective_transport,blade_0,53,0.006,0.006352941176470588,0.03320084139704704,3.045454502105713,-0.0006033377721905708,0.06803802400827408,3.0455238819122314,0.0015822628047317266,0.03320084139704704,3.045454502105713,-0.0006033377721905708,0.5682082176208496,0.0208822019838971,0.002429254632158468
0.012,2,19,19,active_particle_index,3,core_overlap,advective_transport,blade_0,59,0.006,0.006352941176470588,0.053297802805900574,3.159090995788574,-0.0005223714979365468,0.08826951682567596,3.1591296195983887,0.0014014518819749355,0.053297802805900574,3.159090995788574,-0.0005223714979365468,0.5682081580162048,0.04199867503959957,0.002429254632158468
0.012,2,20,20,active_particle_index,3,core_overlap,advective_transport,blade_0,59,0.006,0.006352941176470588,0.03139476478099823,3.2727272510528564,-0.0004491480067372322,0.0664057731628418,3.2727761268615723,0.0015988834202289581,0.03139476478099823,3.2727272510528564,-0.0004491480067372322,0.5682031512260437,0.020910529305802228,0.002429254632158468
0.012,2,21,21,active_particle_index,3,core_overlap,advective_transport,blade_0,65,0.006,0.006352941176470588,0.051620930433273315,3.3863635063171387,-0.00038757931906729937,0.08676886558532715,3.386380434036255,0.001416821382008493,0.051620930433273315,3.3863635063171387,-0.00038757931906729937,0.5682030320167542,0.04199902474992982,0.002429254632158468
0.012,2,22,22,active_particle_index,3,core_overlap,advective_transport,blade_0,65,0.006,0.006352941176470588,0.029847096651792526,3.5,-0.00033431040355935693,0.06504234671592712,3.5000317096710205,0.001594363246113062,0.029847096651792526,3.5,-0.00033431040355935693,0.5681995153427124,0.020931993505071803,0.002429254632158468
0.012,2,23,23,active_particle_index,3,core_overlap,advective_transport,blade_0,71,0.006,0.006352941176470588,0.050179798156023026,3.6136364936828613,-0.00028686693985946476,0.08551246672868729,3.6136350631713867,0.0014150234637781978,0.050179798156023026,3.6136364936828613,-0.00028686693985946476,0.5681993961334229,0.04199927789011697,0.002429254632158468
