time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:0,orig,0,-0.029169056564569473,0.029169056564569473,-0.03452720493078232,-0.02388021908700466,0.024579990655183792,0.010003531351685524,0.04274795949459076,0.04274795949459076,0.6169511675834656,5.6378417444807685,0.02610829285061925,-0.02610829285061925,2.709634385893738,0.00016845481877680868,0.00019425903155934066,0.0002611751260701567,0.9122520328405402
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:1,orig,1,-0.03917260095477104,0.03917260095477104,-0.04451803117990494,-0.0338936448097229,0.023740535601973534,0.010003515519201756,0.06068214774131775,0.06068214774131775,0.7463880181312561,6.849135646587433,0.04591914278050865,-0.04591914278050865,4.934205037425633,0.00032699265284463763,0.0003751950280275196,0.0004593528574332595,0.7462815925777824
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:2,orig,2,-0.04917614161968231,0.04917614161968231,-0.054508890956640244,-0.04390706121921539,0.02290186658501625,0.010003541596233845,0.07054085284471512,0.07054085284471512,0.9553443193435669,6.448220734836358,0.07140057098722762,-0.07140057098722762,7.953251891795452,0.00044880440691486,0.0005169857176952064,0.0007142585818655789,0.5803112141219249
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:3,orig,3,-0.059179652482271194,0.059179652482271194,-0.06449971348047256,-0.05392046272754669,0.02206411026418209,0.01000354066491127,0.07613435387611389,0.07613435387611389,1.1861399412155151,5.818195533381286,0.09871041185265733,-0.09871041185265733,11.41275456473361,0.0005369503633119166,0.0006219838396646082,0.000987453619018197,0.41434133012126995
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:4,orig,4,-0.06918320059776306,0.06918320059776306,-0.07449054718017578,-0.06393391638994217,0.02122732810676098,0.01000351645052433,0.0789102241396904,0.0789102241396904,1.4226384162902832,5.2260481631053635,0.12536685865649572,-0.12536685865649572,15.066117286714869,0.0005937698297202587,0.0006920166197232902,0.0012541094329208136,0.24837082805161179
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:5,orig,5,-0.07918672263622284,0.07918672263622284,-0.084481380879879,-0.07394730299711227,0.020391669124364853,0.010003529489040375,0.07964184880256653,0.07964184880256653,1.657943844795227,4.711386535429721,0.14982420971644902,-0.14982420971644902,18.74317469024248,0.0006223390810191631,0.0007300281431525946,0.0014987709000706673,0.08240075863025587
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:6,orig,6,-0.08919025957584381,0.08919025957584381,-0.09447219222784042,-0.08396067470312119,0.019557273015379906,0.010003525763750076,0.07877988368272781,0.07877988368272781,1.888597011566162,4.265772933616223,0.17095056336328776,-0.17095056336328776,22.2985267723064,0.0006263002287596464,0.0007397400331683457,0.001710108364932239,-0.08356955801870132
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:7,orig,7,-0.09919377416372299,0.09919377416372299,-0.10446301847696304,-0.09397410601377487,0.01872429996728897,0.010003538802266121,0.07652689516544342,0.07652689516544342,2.1134493350982666,3.867645476626484,0.18773405166900067,-0.18773405166900067,25.577105576787968,0.0006080803577788174,0.0007235731463879347,0.001878004870377481,-0.2495395038262566
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:8,orig,8,-0.10919731855392456,0.10919731855392456,-0.11445385962724686,-0.10398754477500916,0.017892979085445404,0.010003526695072651,0.07280664145946503,0.07280664145946503,2.332536220550537,3.488911415193953,0.19884638176070563,-0.19884638176070563,28.34973290577434,0.0005661192699335515,0.0006794747314415872,0.001989165088161826,-0.4155099440890144
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:9,orig,9,-0.11920083314180374,0.11920083314180374,-0.1244446337223053,-0.11400095373392105,0.01706349104642868,0.010003522969782352,0.06713121384382248,0.06713121384382248,2.5475411415100098,3.0886265503972847,0.20197941552345963,-0.20197941552345963,30.196259934573828,0.0004920497885905206,0.0005975570529699326,0.0020205057226121426,-0.5814798898965697
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:10,orig,10,-0.1292044073343277,0.1292044073343277,-0.13443545997142792,-0.12401433289051056,0.016236145049333572,0.010003532283008099,0.05826176702976227,0.05826176702976227,2.763617992401123,2.5968849766570394,0.19219636873346962,-0.19219636873346962,30.197861470452782,0.0003704809059854597,0.00045948426122777164,0.0019226425793021917,-0.74745082461453
0.0375,6,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:11,orig,11,-0.13920794427394867,0.13920794427394867,-0.14442631602287292,-0.13402773439884186,0.015411345288157463,0.010003549046814442,0.0427267849445343,0.0427267849445343,2.9864516258239746,1.8566676697976936,0.15447516527205593,-0.15447516527205593,25.570077874137468,0.0001887812395580113,0.00024769664742052555,0.0015452998923137784,-0.9134211412634873
0.075,12,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:11,orig,11,0.019090376794338226,0.019090376794338226,0.013871983624994755,0.02427057921886444,0.015411335043609142,0.010003553703427315,0.041061341762542725,0.041061341762542725,3.0232834815979004,1.7625603617492147,0.1509729235951847,-0.1509729235951847,24.990372870460646,-3.923852273146622e-05,0.00027480232529342175,0.0015102657489478588,-0.9134208106230703
0.075,12,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:10,orig,10,0.029093919321894646,0.029093919321894646,0.02386285923421383,0.03428398445248604,0.01623615063726902,0.010003524832427502,0.05558694899082184,0.05558694899082184,2.789216995239258,2.45492064622083,0.1861808798325476,-0.1861808798325476,29.252698787630234,-5.8321558753959835e-05,0.0005190090159885585,0.0018624650547280908,-0.7474504487075381
0.075,12,rotor_0_blade_0,rotor_0_blade_0_blade_0,blade_segment,rotor_0_blade_0_blade_0:blade_segment:orig:9,orig,9,0.03909748047590256,0.03909748047590256,0.03385370597243309,0.04429735243320465,0.017063481733202934,0.010003523901104927,0.06387026607990265,0.06387026607990265,2.5674004554748535,2.915865284192364,0.19503818101549528,-0.19503818101549528,29.158549698179122,-6.871729419799522e-05,0.0006810313789173961,0.0019510691054165363,-0.5814797777575926
